participant_ID,treatment,part,trial_no,setup_cost_red,setup_cost_blue,red_prior_prob,current_rounds,action_type,suspect,count_red_samples,count_blue_samples,evidence_found,evidence_suspect,posterior,true_guilty_suspect,suspect_accused,time
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,0,0.0,4,3,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,9,0,0.0,5,3,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,10,0,0.0,6,3,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,11,0,0.0,7,3,0,-1,0.033962264150943396,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,12,0,0.0,8,3,0,-1,0.025689819219790674,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,13,0,0.0,9,3,0,-1,0.01939190806799138,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,14,0,1.0,10,3,0,-1,0.014614783183977867,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,15,0,0.0,10,4,0,-1,0.01939190806799138,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,16,0,1.0,11,4,0,-1,0.014614783183977867,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,17,0,0.0,11,5,0,-1,0.01939190806799138,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,18,0,1.0,12,5,0,-1,0.014614783183977867,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,19,0,1.0,12,6,0,-1,0.01939190806799138,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,20,1,0.0,12,7,0,-1,0.025689819219790674,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,0.0,2,0,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,3,0,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,0.0,3,1,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,1.0,4,1,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,1.0,4,2,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,1,0.0,4,3,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,1,0.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,0.0,1,1,0,-1,0.09999999999999999,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,2,1,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,1,0.0,2,2,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,1.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,0,2,0,-1,0.16494845360824742,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,0,3,0,-1,0.20846905537459284,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,1,0.0,0,4,0,-1,0.2598984771573604,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,1,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,1.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,1,1,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,1,2,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,0.0,1,3,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,1.0,2,3,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,0.0,2,4,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,0,1.0,3,4,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,9,0,1.0,3,5,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,10,0,0.0,3,6,0,-1,0.20846905537459284,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,11,0,0.0,4,6,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,12,0,1.0,5,6,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,13,1,0.0,5,7,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,2,0,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,0.0,2,1,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,1.0,3,1,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,1,0.0,3,2,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,1,0.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,1.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,1,0.0,0,2,0,-1,0.16494845360824742,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,1.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,1,0.0,1,1,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,1,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,1.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,0.0,0,2,0,-1,0.16494845360824742,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,0.0,1,2,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,1.0,2,2,0,-1,0.09999999999999999,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,1,0.0,2,3,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,1,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,1.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,1,1,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,1,2,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,0.0,1,3,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,1,0.0,2,3,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,1,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,2,0,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,0.0,2,1,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,0.0,3,1,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,0.0,4,1,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,1.0,5,1,0,-1,0.033962264150943396,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,0,1.0,5,2,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,9,1,0.0,5,3,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,1,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,2,0,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,1,0.0,2,1,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,1.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,0,2,0,-1,0.16494845360824742,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,0,3,0,-1,0.20846905537459284,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,1.0,0,4,0,-1,0.2598984771573604,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,0.0,0,5,0,-1,0.31890376829648087,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,0.0,1,5,0,-1,0.2598984771573604,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,0,0.0,2,5,0,-1,0.20846905537459284,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,9,0,1.0,3,5,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,10,0,0.0,3,6,0,-1,0.20846905537459284,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,11,0,0.0,4,6,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,12,0,0.0,5,6,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,13,0,1.0,6,6,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,14,1,0.0,6,7,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,2,0,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,2,1,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,0.0,2,2,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,0.0,3,2,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,0.0,4,2,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,0,0.0,5,2,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,9,0,0.0,6,2,0,-1,0.033962264150943396,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,10,0,1.0,7,2,0,-1,0.025689819219790674,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,11,1,0.0,7,3,0,-1,0.033962264150943396,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,2,0,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,1,0.0,2,1,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,1.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,1,1,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,1,2,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,0.0,1,3,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,0.0,2,3,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,0.0,3,3,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,0,1.0,4,3,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,9,1,0.0,4,4,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,1,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,1.0,1,1,0,-1,0.09999999999999999,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,1,0.0,1,2,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,0.0,1,1,0,-1,0.09999999999999999,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,2,1,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,1,0.0,2,2,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,0.0,1,1,0,-1,0.09999999999999999,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,2,1,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,1,0.0,2,2,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,1,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,0.0,2,0,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,0.0,3,0,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,1.0,4,0,0,-1,0.033962264150943396,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,1.0,4,1,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,1.0,4,2,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,0,1.0,4,3,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,9,0,1.0,4,4,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,10,0,1.0,4,5,0,-1,0.12903225806451615,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,11,0,1.0,4,6,0,-1,0.16494845360824745,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,12,0,1.0,4,7,0,-1,0.20846905537459284,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,13,0,1.0,4,8,0,-1,0.2598984771573604,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,14,0,1.0,4,9,0,-1,0.31890376829648087,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,15,1,0.0,4,10,0,-1,0.3843483156610678,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,1.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,1,0.0,1,1,0,-1,0.10000000000000002,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,1.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,0,1,0,-1,0.12903225806451613,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,0.0,1,1,0,-1,0.09999999999999999,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,0.0,2,1,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,1.0,3,1,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,0.0,3,2,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,0.0,4,2,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,0,1.0,5,2,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,9,1,0.0,5,3,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,0.0,2,0,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,1.0,3,0,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,0.0,3,1,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,0.0,4,1,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,1.0,5,1,0,-1,0.033962264150943396,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,8,0,0.0,5,2,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,9,0,0.0,6,2,0,-1,0.033962264150943396,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,10,0,0.0,7,2,0,-1,0.025689819219790674,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,11,0,1.0,8,2,0,-1,0.01939190806799138,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,12,1,0.0,8,3,0,-1,0.025689819219790674,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,1,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1,0.1,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1,0.07692307692307693,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,3,0,0.0,2,0,0,-1,0.058823529411764705,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,4,0,0.0,3,0,0,-1,0.04477611940298507,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,5,0,0.0,4,0,0,-1,0.033962264150943396,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,6,0,0.0,5,0,0,-1,0.025689819219790674,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.1,7,0,0.0,6,0,0,-1,0.01939190806799138,0.0,0.0,0
