participant_ID,treatment,part,trial_no,setup_cost_red,setup_cost_blue,red_prior_prob,current_rounds,action_type,suspect,count_red_samples,count_blue_samples,evidence_found,evidence_suspect,posterior,true_guilty_suspect,suspect_accused,time
1.0,1.0,2.0,6.0,40.0,40.0,0.5,4,0,0.0,1,2,0,-1.0,0.5714285714285714,1.0,0.0,4849.977100000005
1.0,1.0,2.0,6.0,40.0,40.0,0.5,5,0,1.0,2,2,0,-1.0,0.49999999999999994,1.0,0.0,5583.389699999998
1.0,1.0,2.0,6.0,40.0,40.0,0.5,6,0,0.0,2,3,0,-1.0,0.5714285714285714,1.0,0.0,6183.449199999965
1.0,1.0,2.0,6.0,40.0,40.0,0.5,7,0,1.0,3,3,0,-1.0,0.49999999999999994,1.0,0.0,6810.153099999728
1.0,1.0,2.0,6.0,40.0,40.0,0.5,8,0,0.0,3,4,0,-1.0,0.5714285714285714,1.0,0.0,7435.171599999734
1.0,1.0,2.0,6.0,40.0,40.0,0.5,9,0,1.0,4,4,0,-1.0,0.49999999999999994,1.0,0.0,8051.820799999673
1.0,1.0,2.0,6.0,40.0,40.0,0.5,10,0,0.0,4,5,0,-1.0,0.5714285714285714,1.0,0.0,8651.889299999664
1.0,1.0,2.0,6.0,40.0,40.0,0.5,11,0,1.0,5,5,0,-1.0,0.49999999999999994,1.0,0.0,9268.536999999715
1.0,1.0,2.0,6.0,40.0,40.0,0.5,12,0,0.0,5,6,0,-1.0,0.5714285714285714,1.0,0.0,10068.50309999979
1.0,1.0,2.0,6.0,40.0,40.0,0.5,13,0,1.0,6,6,0,-1.0,0.49999999999999994,1.0,0.0,11786.74409999955
1.0,1.0,2.0,6.0,40.0,40.0,0.5,14,1,1.0,6,7,0,-1.0,0.5714285714285714,1.0,0.0,12336.782999999572
1.0,1.0,2.0,7.0,20.0,20.0,0.1,1,1,0.0,0,0,0,-1.0,0.1,0.0,1.0,3093.477400000265
1.0,1.0,2.0,8.0,80.0,80.0,0.1,1,1,1.0,0,0,0,-1.0,0.1,1.0,1.0,3044.969300000323
1.0,1.0,2.0,9.0,10.0,10.0,0.3,1,1,1.0,0,0,0,-1.0,0.3,1.0,1.0,3094.9618999998766
1.0,1.0,2.0,10.0,5.0,5.0,0.7,1,0,1.0,0,0,0,-1.0,0.7,1.0,1.0,1766.6775999996814
1.0,1.0,2.0,10.0,5.0,5.0,0.7,2,0,1.0,0,1,0,-1.0,0.7567567567567567,1.0,1.0,2483.3196999997376
1.0,1.0,2.0,10.0,5.0,5.0,0.7,3,0,1.0,0,2,0,-1.0,0.8057553956834532,1.0,1.0,3083.307899999781
1.0,1.0,2.0,10.0,5.0,5.0,0.7,4,1,1.0,0,3,1,1.0,1.0,1.0,1.0,4150.039299999771
1.0,1.0,2.0,11.0,20.0,20.0,0.9,1,1,0.0,0,0,0,-1.0,0.9,0.0,0.0,2458.251999999641
1.0,1.0,2.0,12.0,80.0,80.0,0.9,1,1,0.0,0,0,0,-1.0,0.9,0.0,0.0,1701.6159999999911
1.0,1.0,2.0,13.0,40.0,40.0,0.9,1,1,1.0,0,0,0,-1.0,0.9,1.0,0.0,1844.951700000162
1.0,1.0,2.0,14.0,20.0,20.0,0.7,1,1,1.0,0,0,0,-1.0,0.7,1.0,0.0,2311.633599999781
1.0,1.0,2.0,15.0,40.0,40.0,0.7,1,1,0.0,0,0,0,-1.0,0.7,0.0,0.0,1610.1662000000479
1.0,1.0,2.0,16.0,20.0,20.0,0.3,1,1,1.0,0,0,0,-1.0,0.3,1.0,1.0,2111.7033000002507
1.0,1.0,2.0,17.0,40.0,40.0,0.1,1,1,1.0,0,0,0,-1.0,0.1,1.0,1.0,1693.2271000003554
1.0,1.0,2.0,18.0,20.0,20.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,0.0,0.0,1866.596400000004
1.0,1.0,2.0,18.0,20.0,20.0,0.5,2,0,1.0,0,1,0,-1.0,0.5714285714285714,0.0,0.0,2549.9486999999745
1.0,1.0,2.0,18.0,20.0,20.0,0.5,3,0,1.0,0,2,0,-1.0,0.64,0.0,0.0,3176.6178999998738
1.0,1.0,2.0,18.0,20.0,20.0,0.5,4,0,1.0,0,3,0,-1.0,0.7032967032967032,0.0,0.0,3851.671599999874
1.0,1.0,2.0,18.0,20.0,20.0,0.5,5,0,1.0,0,4,0,-1.0,0.7596439169139465,0.0,0.0,4485.000699999801
1.0,1.0,2.0,18.0,20.0,20.0,0.5,6,0,1.0,0,5,0,-1.0,0.8082083662194158,0.0,0.0,5101.5913999997665
1.0,1.0,2.0,18.0,20.0,20.0,0.5,7,0,1.0,0,6,0,-1.0,0.8489119170984455,0.0,0.0,5701.630399999764
1.0,1.0,2.0,18.0,20.0,20.0,0.5,8,1,0.0,0,7,0,-1.0,0.8822357439017823,0.0,0.0,6318.251799999757
1.0,1.0,2.0,19.0,80.0,80.0,0.7,1,0,1.0,0,0,0,-1.0,0.7,0.0,0.0,1950.1151999997555
1.0,1.0,2.0,19.0,80.0,80.0,0.7,2,0,1.0,0,1,0,-1.0,0.7567567567567567,0.0,0.0,2533.5019999997808
1.0,1.0,2.0,19.0,80.0,80.0,0.7,3,0,1.0,0,2,0,-1.0,0.8057553956834532,0.0,0.0,3150.1935999996726
1.0,1.0,2.0,19.0,80.0,80.0,0.7,4,0,1.0,0,3,0,-1.0,0.8468809073724007,0.0,0.0,3700.2322999996723
1.0,1.0,2.0,19.0,80.0,80.0,0.7,5,0,1.0,0,4,0,-1.0,0.8805896805896806,0.0,0.0,4333.609299999731
1.0,1.0,2.0,19.0,80.0,80.0,0.7,6,1,0.0,0,5,0,-1.0,0.9076864632138787,0.0,0.0,4916.878599999644
1.0,1.0,2.0,20.0,5.0,5.0,0.9,1,1,0.0,0,0,0,-1.0,0.9,0.0,0.0,2830.065599999916
1.0,1.0,2.0,21.0,80.0,80.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,0.0,1.0,2266.653499999968
1.0,1.0,2.0,21.0,80.0,80.0,0.5,2,1,0.0,0,1,0,-1.0,0.5714285714285714,0.0,1.0,3200.0155999999256
1.0,1.0,2.0,22.0,5.0,5.0,0.1,1,1,0.0,0,0,0,-1.0,0.1,0.0,1.0,2244.9116000002828
1.0,1.0,2.0,23.0,40.0,40.0,0.3,1,1,1.0,0,0,0,-1.0,0.3,1.0,1.0,1844.8871000001675
1.0,1.0,2.0,24.0,10.0,10.0,0.1,1,1,1.0,0,0,0,-1.0,0.1,1.0,1.0,1876.6126000002146
1.0,1.0,2.0,25.0,80.0,80.0,0.3,1,1,0.0,0,0,0,-1.0,0.3,0.0,1.0,1743.392099999893
2.0,1.0,2.0,1.0,5.0,5.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,0.0,0.0,11859.997299998748
2.0,1.0,2.0,1.0,5.0,5.0,0.5,2,0,0.0,0,1,0,-1.0,0.5714285714285714,0.0,0.0,12763.321299998814
2.0,1.0,2.0,1.0,5.0,5.0,0.5,3,1,0.0,1,1,1,0.0,0.0,0.0,0.0,19516.530399998454
2.0,1.0,2.0,2.0,5.0,5.0,0.9,1,0,0.0,0,0,0,-1.0,0.9,0.0,0.0,22327.066599999438
2.0,1.0,2.0,2.0,5.0,5.0,0.9,2,1,0.0,1,0,1,0.0,0.0,0.0,0.0,26839.48949999957
2.0,1.0,2.0,3.0,80.0,80.0,0.9,1,0,1.0,0,0,0,-1.0,0.9,0.0,0.0,98873.55079999652
2.0,1.0,2.0,3.0,80.0,80.0,0.9,2,0,1.0,0,1,0,-1.0,0.9230769230769231,0.0,0.0,101995.55969999732
2.0,1.0,2.0,3.0,80.0,80.0,0.9,3,0,1.0,0,2,0,-1.0,0.9411764705882353,0.0,0.0,107020.60739999801
2.0,1.0,2.0,3.0,80.0,80.0,0.9,4,0,1.0,0,3,0,-1.0,0.9552238805970149,0.0,0.0,109367.42729999783
2.0,1.0,2.0,3.0,80.0,80.0,0.9,5,0,1.0,0,4,0,-1.0,0.9660377358490566,0.0,0.0,112327.00569999813
2.0,1.0,2.0,3.0,80.0,80.0,0.9,6,1,0.0,0,5,0,-1.0,0.9743101807802094,0.0,0.0,114211.66609999756
2.0,1.0,2.0,4.0,40.0,40.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,1.0,1.0,6252.6166999988245
2.0,1.0,2.0,4.0,40.0,40.0,0.5,2,0,0.0,0,1,0,-1.0,0.5714285714285714,1.0,1.0,6912.647599999095
2.0,1.0,2.0,4.0,40.0,40.0,0.5,3,0,1.0,1,1,0,-1.0,0.49999999999999994,1.0,1.0,7444.3859999994775
2.0,1.0,2.0,4.0,40.0,40.0,0.5,4,0,0.0,1,2,1,1.0,1.0,1.0,1.0,8009.220699999109
2.0,1.0,2.0,4.0,40.0,40.0,0.5,5,1,1.0,2,2,1,1.0,1.0,1.0,1.0,13307.599599998812
2.0,1.0,2.0,5.0,20.0,20.0,0.9,1,0,0.0,0,0,0,-1.0,0.9,1.0,0.0,13313.756500000081
2.0,1.0,2.0,5.0,20.0,20.0,0.9,2,0,0.0,1,0,0,-1.0,0.8709677419354839,1.0,0.0,14273.668099999926
2.0,1.0,2.0,5.0,20.0,20.0,0.9,3,0,0.0,2,0,0,-1.0,0.8350515463917526,1.0,0.0,16325.38859999933
2.0,1.0,2.0,5.0,20.0,20.0,0.9,4,0,0.0,3,0,0,-1.0,0.7915309446254072,1.0,0.0,19475.27320000036
2.0,1.0,2.0,5.0,20.0,20.0,0.9,5,0,0.0,4,0,0,-1.0,0.7401015228426396,1.0,0.0,20157.103200000616
2.0,1.0,2.0,5.0,20.0,20.0,0.9,6,0,1.0,5,0,0,-1.0,0.6810962317035192,1.0,0.0,21995.806599999803
2.0,1.0,2.0,5.0,20.0,20.0,0.9,7,0,1.0,5,1,0,-1.0,0.7401015228426396,1.0,0.0,22694.440199999302
2.0,1.0,2.0,5.0,20.0,20.0,0.9,8,0,1.0,5,2,0,-1.0,0.7915309446254072,1.0,0.0,23271.38079999939
2.0,1.0,2.0,5.0,20.0,20.0,0.9,9,0,1.0,5,3,0,-1.0,0.8350515463917526,1.0,0.0,23847.940799999447
2.0,1.0,2.0,5.0,20.0,20.0,0.9,10,0,1.0,5,4,0,-1.0,0.8709677419354839,1.0,0.0,24581.49479999897
2.0,1.0,2.0,5.0,20.0,20.0,0.9,11,0,1.0,5,5,0,-1.0,0.9,1.0,0.0,25449.81999999832
2.0,1.0,2.0,5.0,20.0,20.0,0.9,12,0,0.0,5,6,0,-1.0,0.9230769230769231,1.0,0.0,27325.949099998583
2.0,1.0,2.0,5.0,20.0,20.0,0.9,13,0,1.0,6,6,0,-1.0,0.9,1.0,0.0,28203.011299998256
2.0,1.0,2.0,5.0,20.0,20.0,0.9,14,0,1.0,6,7,0,-1.0,0.9230769230769231,1.0,0.0,29149.805299998163
2.0,1.0,2.0,5.0,20.0,20.0,0.9,15,0,0.0,6,8,0,-1.0,0.9411764705882353,1.0,0.0,29978.03189999762
2.0,1.0,2.0,5.0,20.0,20.0,0.9,16,0,1.0,7,8,0,-1.0,0.923076923076923,1.0,0.0,31388.31539999793
2.0,1.0,2.0,5.0,20.0,20.0,0.9,17,0,0.0,7,9,0,-1.0,0.9411764705882353,1.0,0.0,31998.257099998154
2.0,1.0,2.0,5.0,20.0,20.0,0.9,18,0,1.0,8,9,0,-1.0,0.923076923076923,1.0,0.0,33422.25369999843
2.0,1.0,2.0,5.0,20.0,20.0,0.9,19,0,0.0,8,10,0,-1.0,0.9411764705882353,1.0,0.0,34155.471999998255
2.0,1.0,2.0,5.0,20.0,20.0,0.9,20,0,1.0,9,10,0,-1.0,0.923076923076923,1.0,0.0,34836.92379999853
2.0,1.0,2.0,5.0,20.0,20.0,0.9,21,0,0.0,9,11,0,-1.0,0.9411764705882353,1.0,0.0,35593.675299998235
2.0,1.0,2.0,5.0,20.0,20.0,0.9,22,0,1.0,10,11,0,-1.0,0.923076923076923,1.0,0.0,37608.46699999904
2.0,1.0,2.0,5.0,20.0,20.0,0.9,23,0,0.0,10,12,0,-1.0,0.9411764705882353,1.0,0.0,38366.82329999909
2.0,1.0,2.0,5.0,20.0,20.0,0.9,24,0,0.0,11,12,0,-1.0,0.923076923076923,1.0,0.0,41045.721699999616
2.0,1.0,2.0,5.0,20.0,20.0,0.9,25,1,1.0,12,12,0,-1.0,0.8999999999999999,1.0,0.0,42382.27059999873
2.0,1.0,2.0,6.0,5.0,5.0,0.7,1,0,1.0,0,0,0,-1.0,0.7,1.0,1.0,6990.734400002106
2.0,1.0,2.0,6.0,5.0,5.0,0.7,2,0,1.0,0,1,1,1.0,1.0,1.0,1.0,7504.422600001755
2.0,1.0,2.0,6.0,5.0,5.0,0.7,3,1,1.0,0,2,1,1.0,1.0,1.0,1.0,10845.811500000862
2.0,1.0,2.0,7.0,80.0,80.0,0.7,1,0,1.0,0,0,0,-1.0,0.7,0.0,0.0,6577.0170999999145
2.0,1.0,2.0,7.0,80.0,80.0,0.7,2,0,1.0,0,1,0,-1.0,0.7567567567567567,0.0,0.0,7498.247999999855
2.0,1.0,2.0,7.0,80.0,80.0,0.7,3,0,1.0,0,2,0,-1.0,0.8057553956834532,0.0,0.0,8181.569000000174
2.0,1.0,2.0,7.0,80.0,80.0,0.7,4,0,1.0,0,3,0,-1.0,0.8468809073724007,0.0,0.0,10582.105400000368
2.0,1.0,2.0,7.0,80.0,80.0,0.7,5,0,1.0,0,4,0,-1.0,0.8805896805896806,0.0,0.0,17555.172600000533
2.0,1.0,2.0,7.0,80.0,80.0,0.7,6,1,0.0,0,5,0,-1.0,0.9076864632138787,0.0,0.0,18748.81290000067
2.0,1.0,2.0,8.0,5.0,5.0,0.1,1,0,0.0,0,0,0,-1.0,0.1,1.0,1.0,5821.397099999941
2.0,1.0,2.0,8.0,5.0,5.0,0.1,2,0,0.0,1,0,0,-1.0,0.07692307692307693,1.0,1.0,6354.520699999897
2.0,1.0,2.0,8.0,5.0,5.0,0.1,3,0,0.0,2,0,0,-1.0,0.058823529411764705,1.0,1.0,6869.632499999503
2.0,1.0,2.0,8.0,5.0,5.0,0.1,4,0,1.0,3,0,0,-1.0,0.04477611940298507,1.0,1.0,7406.489799999303
2.0,1.0,2.0,8.0,5.0,5.0,0.1,5,0,1.0,3,1,0,-1.0,0.058823529411764705,1.0,1.0,7928.3612999994275
2.0,1.0,2.0,8.0,5.0,5.0,0.1,6,0,1.0,3,2,0,-1.0,0.07692307692307693,1.0,1.0,8440.135299999869
2.0,1.0,2.0,8.0,5.0,5.0,0.1,7,0,1.0,3,3,0,-1.0,0.10000000000000002,1.0,1.0,8999.955699999677
2.0,1.0,2.0,8.0,5.0,5.0,0.1,8,0,1.0,3,4,1,1.0,1.0,1.0,1.0,9516.524899999236
2.0,1.0,2.0,8.0,5.0,5.0,0.1,9,1,1.0,3,5,1,1.0,1.0,1.0,1.0,10945.889799999306
2.0,1.0,2.0,9.0,20.0,20.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,1.0,1.0,5088.642999999501
2.0,1.0,2.0,9.0,20.0,20.0,0.5,2,0,0.0,0,1,0,-1.0,0.5714285714285714,1.0,1.0,5628.488299999708
2.0,1.0,2.0,9.0,20.0,20.0,0.5,3,0,1.0,1,1,0,-1.0,0.49999999999999994,1.0,1.0,6175.0548000002245
2.0,1.0,2.0,9.0,20.0,20.0,0.5,4,0,0.0,1,2,0,-1.0,0.5714285714285714,1.0,1.0,6725.087400000583
2.0,1.0,2.0,9.0,20.0,20.0,0.5,5,0,1.0,2,2,0,-1.0,0.49999999999999994,1.0,1.0,7638.153100000269
2.0,1.0,2.0,9.0,20.0,20.0,0.5,6,0,0.0,2,3,0,-1.0,0.5714285714285714,1.0,1.0,8349.817000000077
2.0,1.0,2.0,9.0,20.0,20.0,0.5,7,0,1.0,3,3,0,-1.0,0.49999999999999994,1.0,1.0,8893.287799999858
2.0,1.0,2.0,9.0,20.0,20.0,0.5,8,1,1.0,3,4,1,1.0,1.0,1.0,1.0,10648.074299999784
2.0,1.0,2.0,10.0,40.0,40.0,0.3,1,1,1.0,0,0,0,-1.0,0.3,1.0,1.0,11536.786200000715
2.0,1.0,2.0,11.0,80.0,80.0,0.1,1,0,0.0,0,0,0,-1.0,0.1,1.0,1.0,7515.627699999652
2.0,1.0,2.0,11.0,80.0,80.0,0.1,2,0,0.0,1,0,0,-1.0,0.07692307692307693,1.0,1.0,8030.779699999514
2.0,1.0,2.0,11.0,80.0,80.0,0.1,3,0,0.0,2,0,0,-1.0,0.058823529411764705,1.0,1.0,8554.08300000001
2.0,1.0,2.0,11.0,80.0,80.0,0.1,4,0,0.0,3,0,0,-1.0,0.04477611940298507,1.0,1.0,10568.861800000814
2.0,1.0,2.0,11.0,80.0,80.0,0.1,5,0,0.0,4,0,0,-1.0,0.033962264150943396,1.0,1.0,11310.662000001126
2.0,1.0,2.0,11.0,80.0,80.0,0.1,6,1,1.0,5,0,0,-1.0,0.025689819219790674,1.0,1.0,13044.192700001546
2.0,1.0,2.0,12.0,20.0,20.0,0.1,1,0,0.0,0,0,0,-1.0,0.1,1.0,1.0,3274.863800001377
2.0,1.0,2.0,12.0,20.0,20.0,0.1,2,0,0.0,1,0,0,-1.0,0.07692307692307693,1.0,1.0,3783.120200001308
2.0,1.0,2.0,12.0,20.0,20.0,0.1,3,0,0.0,2,0,0,-1.0,0.058823529411764705,1.0,1.0,4296.55440000128
2.0,1.0,2.0,12.0,20.0,20.0,0.1,4,0,0.0,3,0,0,-1.0,0.04477611940298507,1.0,1.0,4809.928600001193
2.0,1.0,2.0,12.0,20.0,20.0,0.1,5,0,0.0,4,0,0,-1.0,0.033962264150943396,1.0,1.0,5319.66990000121
2.0,1.0,2.0,12.0,20.0,20.0,0.1,6,0,0.0,5,0,0,-1.0,0.025689819219790674,1.0,1.0,5827.748800001151
2.0,1.0,2.0,12.0,20.0,20.0,0.1,7,0,0.0,6,0,0,-1.0,0.01939190806799138,1.0,1.0,6371.190700001034
2.0,1.0,2.0,12.0,20.0,20.0,0.1,8,1,1.0,7,0,0,-1.0,0.014614783183977867,1.0,1.0,7740.173700001138
2.0,1.0,2.0,13.0,10.0,10.0,0.9,1,0,1.0,0,0,0,-1.0,0.9,0.0,0.0,4821.476000001094
2.0,1.0,2.0,13.0,10.0,10.0,0.9,2,0,1.0,0,1,0,-1.0,0.9230769230769231,0.0,0.0,5343.546000000647
2.0,1.0,2.0,13.0,10.0,10.0,0.9,3,0,1.0,0,2,0,-1.0,0.9411764705882353,0.0,0.0,6180.236700000472
2.0,1.0,2.0,13.0,10.0,10.0,0.9,4,0,1.0,0,3,0,-1.0,0.9552238805970149,0.0,0.0,6725.060700000728
2.0,1.0,2.0,13.0,10.0,10.0,0.9,5,0,1.0,0,4,0,-1.0,0.9660377358490566,0.0,0.0,7241.381400000348
2.0,1.0,2.0,13.0,10.0,10.0,0.9,6,0,1.0,0,5,0,-1.0,0.9743101807802094,0.0,0.0,7834.977100000576
2.0,1.0,2.0,13.0,10.0,10.0,0.9,7,0,1.0,0,6,0,-1.0,0.9806080919320086,0.0,0.0,8558.276100000781
2.0,1.0,2.0,13.0,10.0,10.0,0.9,8,0,1.0,0,7,0,-1.0,0.9853852168160221,0.0,0.0,11672.018600000298
2.0,1.0,2.0,13.0,10.0,10.0,0.9,9,0,1.0,0,8,0,-1.0,0.9889987172715612,0.0,0.0,12347.190299999937
2.0,1.0,2.0,13.0,10.0,10.0,0.9,10,1,0.0,0,9,0,-1.0,0.9917262825775259,0.0,0.0,13725.186800000383
2.0,1.0,2.0,14.0,5.0,5.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,0.0,0.0,5618.017799998261
2.0,1.0,2.0,14.0,5.0,5.0,0.3,2,0,1.0,0,1,0,-1.0,0.36363636363636365,0.0,0.0,6218.01439999831
2.0,1.0,2.0,14.0,5.0,5.0,0.3,3,0,1.0,0,2,0,-1.0,0.43243243243243246,0.0,0.0,6723.031499997993
2.0,1.0,2.0,14.0,5.0,5.0,0.3,4,0,1.0,0,3,0,-1.0,0.5039370078740157,0.0,0.0,7309.699399998087
2.0,1.0,2.0,14.0,5.0,5.0,0.3,5,0,1.0,0,4,0,-1.0,0.5752808988764044,0.0,0.0,7872.924299998351
2.0,1.0,2.0,14.0,5.0,5.0,0.3,6,0,1.0,0,5,0,-1.0,0.643620364550597,0.0,0.0,8846.727399998399
2.0,1.0,2.0,14.0,5.0,5.0,0.3,7,0,1.0,0,6,0,-1.0,0.7065723650163876,0.0,0.0,9373.392199998498
2.0,1.0,2.0,14.0,5.0,5.0,0.3,8,0,0.0,0,7,0,-1.0,0.7625075627123375,0.0,0.0,10498.123299997867
2.0,1.0,2.0,14.0,5.0,5.0,0.3,9,0,0.0,1,7,0,-1.0,0.7065723650163876,0.0,0.0,11063.109599998044
2.0,1.0,2.0,14.0,5.0,5.0,0.3,10,0,0.0,2,7,0,-1.0,0.6436203645505969,0.0,0.0,11571.493199997964
2.0,1.0,2.0,14.0,5.0,5.0,0.3,11,0,0.0,3,7,0,-1.0,0.5752808988764043,0.0,0.0,12089.961599997907
2.0,1.0,2.0,14.0,5.0,5.0,0.3,12,0,0.0,4,7,1,0.0,0.0,0.0,0.0,12616.610699998315
2.0,1.0,2.0,14.0,5.0,5.0,0.3,13,1,0.0,5,7,1,0.0,0.0,0.0,0.0,14526.378999998104
2.0,1.0,2.0,15.0,10.0,10.0,0.7,1,0,0.0,0,0,0,-1.0,0.7,0.0,0.0,5567.649400000692
2.0,1.0,2.0,15.0,10.0,10.0,0.7,2,0,0.0,1,0,1,0.0,0.0,0.0,0.0,6075.73040000028
2.0,1.0,2.0,15.0,10.0,10.0,0.7,3,1,0.0,2,0,1,0.0,0.0,0.0,0.0,7987.62600000035
2.0,1.0,2.0,16.0,10.0,10.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,1.0,1.0,4540.26940000062
2.0,1.0,2.0,16.0,10.0,10.0,0.3,2,0,1.0,0,1,0,-1.0,0.36363636363636365,1.0,1.0,5087.041200000421
2.0,1.0,2.0,16.0,10.0,10.0,0.3,3,1,1.0,0,2,1,1.0,1.0,1.0,1.0,7179.0352000003695
2.0,1.0,2.0,17.0,20.0,20.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,1.0,1.0,8827.271000000323
2.0,1.0,2.0,17.0,20.0,20.0,0.3,2,0,1.0,0,1,1,1.0,1.0,1.0,1.0,9357.116400000365
2.0,1.0,2.0,17.0,20.0,20.0,0.3,3,1,1.0,0,2,1,1.0,1.0,1.0,1.0,10641.037500000892
2.0,1.0,2.0,18.0,40.0,40.0,0.1,1,0,1.0,0,0,0,-1.0,0.1,1.0,1.0,5133.391500000052
2.0,1.0,2.0,18.0,40.0,40.0,0.1,2,1,1.0,0,1,1,1.0,1.0,1.0,1.0,6301.911999999731
2.0,1.0,2.0,19.0,80.0,80.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,0.0,1.0,3874.397899999468
2.0,1.0,2.0,19.0,80.0,80.0,0.5,2,0,0.0,0,1,0,-1.0,0.5714285714285714,0.0,1.0,4474.392299999204
2.0,1.0,2.0,19.0,80.0,80.0,0.5,3,0,1.0,1,1,0,-1.0,0.49999999999999994,0.0,1.0,5802.364499999353
2.0,1.0,2.0,19.0,80.0,80.0,0.5,4,0,0.0,1,2,0,-1.0,0.5714285714285714,0.0,1.0,6427.134599999388
2.0,1.0,2.0,19.0,80.0,80.0,0.5,5,0,1.0,2,2,0,-1.0,0.49999999999999994,0.0,1.0,7120.714599999139
2.0,1.0,2.0,19.0,80.0,80.0,0.5,6,0,0.0,2,3,0,-1.0,0.5714285714285714,0.0,1.0,7884.1483999989505
