participant_ID,treatment,part,trial_no,setup_cost_red,setup_cost_blue,red_prior_prob,current_rounds,action_type,suspect,count_red_samples,count_blue_samples,evidence_found,evidence_suspect,posterior,true_guilty_suspect,suspect_accused,time
1.0,0.0,3.0,10.0,8.0,12.0,0.1,5,1,1.0,0,4,0,-1.0,0.2598984771573604,1.0,1.0,6894.556900000001
1.0,0.0,3.0,11.0,6.0,4.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,0.0,0.0,5417.424999999993
1.0,0.0,3.0,11.0,6.0,4.0,0.3,2,0,1.0,0,1,0,-1.0,0.36363636363636365,0.0,0.0,5984.171000000004
1.0,0.0,3.0,11.0,6.0,4.0,0.3,3,0,1.0,0,2,0,-1.0,0.43243243243243246,0.0,0.0,6584.254999999862
1.0,0.0,3.0,11.0,6.0,4.0,0.3,4,0,1.0,0,3,0,-1.0,0.5039370078740157,0.0,0.0,7084.324999999931
1.0,0.0,3.0,11.0,6.0,4.0,0.3,5,0,1.0,0,4,0,-1.0,0.5752808988764044,0.0,0.0,7651.132499999918
1.0,0.0,3.0,11.0,6.0,4.0,0.3,6,0,1.0,0,5,0,-1.0,0.643620364550597,0.0,0.0,8151.366499999943
1.0,0.0,3.0,11.0,6.0,4.0,0.3,7,0,0.0,0,6,0,-1.0,0.7065723650163876,0.0,0.0,8918.140499999947
1.0,0.0,3.0,11.0,6.0,4.0,0.3,8,0,0.0,1,6,0,-1.0,0.6436203645505969,0.0,0.0,9468.21749999998
1.0,0.0,3.0,11.0,6.0,4.0,0.3,9,0,0.0,2,6,0,-1.0,0.5752808988764043,0.0,0.0,9968.287499999957
1.0,0.0,3.0,11.0,6.0,4.0,0.3,10,0,0.0,3,6,0,-1.0,0.5039370078740156,0.0,0.0,10468.357500000006
1.0,0.0,3.0,11.0,6.0,4.0,0.3,11,0,1.0,4,6,0,-1.0,0.4324324324324323,0.0,0.0,10968.427499999958
1.0,0.0,3.0,11.0,6.0,4.0,0.3,12,0,1.0,4,7,0,-1.0,0.5039370078740156,0.0,0.0,11535.173500000008
1.0,0.0,3.0,11.0,6.0,4.0,0.3,13,0,1.0,4,8,0,-1.0,0.5752808988764043,0.0,0.0,12035.243499999973
1.0,0.0,3.0,11.0,6.0,4.0,0.3,14,0,1.0,4,9,0,-1.0,0.643620364550597,0.0,0.0,12685.334499999983
1.0,0.0,3.0,11.0,6.0,4.0,0.3,15,0,0.0,4,10,0,-1.0,0.7065723650163876,0.0,0.0,13268.749500000027
1.0,0.0,3.0,11.0,6.0,4.0,0.3,16,1,0.0,5,10,0,-1.0,0.6436203645505969,0.0,0.0,14318.896499999917
1.0,0.0,3.0,12.0,4.0,6.0,0.1,1,0,1.0,0,0,0,-1.0,0.1,1.0,1.0,9611.596199999953
1.0,0.0,3.0,12.0,4.0,6.0,0.1,2,0,1.0,0,1,0,-1.0,0.12903225806451613,1.0,1.0,10145.00419999996
1.0,0.0,3.0,12.0,4.0,6.0,0.1,3,1,1.0,0,2,0,-1.0,0.16494845360824742,1.0,1.0,19029.837499999805
1.0,0.0,3.0,13.0,96.0,64.0,0.9,2,1,0.0,0,0,0,-1.0,0.9,0.0,0.0,11615.210000000056
1.0,0.0,3.0,14.0,96.0,64.0,0.3,2,1,1.0,0,0,0,-1.0,0.3,1.0,1.0,4432.559899999943
1.0,0.0,3.0,15.0,6.0,4.0,0.7,1,0,0.0,0,0,0,-1.0,0.7,1.0,1.0,2243.647400000015
1.0,0.0,3.0,15.0,6.0,4.0,0.7,2,0,0.0,1,0,0,-1.0,0.6363636363636362,1.0,1.0,2743.717400000083
1.0,0.0,3.0,15.0,6.0,4.0,0.7,3,0,0.0,2,0,0,-1.0,0.5675675675675674,1.0,1.0,3243.7873999999388
1.0,0.0,3.0,15.0,6.0,4.0,0.7,4,0,0.0,3,0,0,-1.0,0.4960629921259841,1.0,1.0,3743.857399999984
1.0,0.0,3.0,15.0,6.0,4.0,0.7,5,0,0.0,4,0,0,-1.0,0.42471910112359534,1.0,1.0,4260.596399999989
1.0,0.0,3.0,15.0,6.0,4.0,0.7,6,0,0.0,5,0,0,-1.0,0.35637963544940277,1.0,1.0,4810.67340000003
1.0,0.0,3.0,15.0,6.0,4.0,0.7,7,0,0.0,6,0,0,-1.0,0.2934276349836121,1.0,1.0,5377.419400000016
1.0,0.0,3.0,15.0,6.0,4.0,0.7,8,0,0.0,7,0,0,-1.0,0.23749243728766217,1.0,1.0,5877.489400000086
1.0,0.0,3.0,15.0,6.0,4.0,0.7,9,0,0.0,8,0,0,-1.0,0.1893623600717421,1.0,1.0,6377.795900000068
1.0,0.0,3.0,15.0,6.0,4.0,0.7,10,0,0.0,9,0,0,-1.0,0.14907927068760113,1.0,1.0,6877.8659000001135
1.0,0.0,3.0,15.0,6.0,4.0,0.7,11,0,1.0,10,0,0,-1.0,0.11613789103954367,1.0,1.0,7594.632900000133
1.0,0.0,3.0,15.0,6.0,4.0,0.7,12,0,1.0,10,1,0,-1.0,0.14907927068760113,1.0,1.0,8094.702900000001
1.0,0.0,3.0,15.0,6.0,4.0,0.7,13,0,1.0,10,2,0,-1.0,0.18936236007174212,1.0,1.0,8594.772900000045
1.0,0.0,3.0,15.0,6.0,4.0,0.7,14,1,1.0,10,3,0,-1.0,0.23749243728766217,1.0,1.0,9944.961900000062
1.0,0.0,3.0,16.0,96.0,64.0,0.1,2,1,1.0,0,0,0,-1.0,0.1,1.0,1.0,5130.950300000012
1.0,0.0,3.0,17.0,32.0,48.0,0.7,1,0,1.0,0,0,0,-1.0,0.7,0.0,0.0,9561.338399999971
1.0,0.0,3.0,17.0,32.0,48.0,0.7,2,0,1.0,0,1,0,-1.0,0.7567567567567567,0.0,0.0,10261.71249999995
1.0,0.0,3.0,17.0,32.0,48.0,0.7,3,0,1.0,0,2,0,-1.0,0.8057553956834532,0.0,0.0,10845.127499999953
1.0,0.0,3.0,17.0,32.0,48.0,0.7,4,0,1.0,0,3,0,-1.0,0.8468809073724007,0.0,0.0,11528.556499999959
1.0,0.0,3.0,17.0,32.0,48.0,0.7,5,1,0.0,0,4,0,-1.0,0.8805896805896806,0.0,0.0,12962.090499999958
1.0,0.0,3.0,18.0,32.0,48.0,0.9,1,0,1.0,0,0,0,-1.0,0.9,0.0,0.0,3843.8714000000105
1.0,0.0,3.0,18.0,32.0,48.0,0.9,2,0,1.0,0,1,0,-1.0,0.9230769230769231,0.0,0.0,4393.948400000062
1.0,0.0,3.0,18.0,32.0,48.0,0.9,3,0,1.0,0,2,0,-1.0,0.9411764705882353,0.0,0.0,5094.0464000000875
1.0,0.0,3.0,18.0,32.0,48.0,0.9,4,0,1.0,0,3,0,-1.0,0.9552238805970149,0.0,0.0,5877.489400000086
1.0,0.0,3.0,18.0,32.0,48.0,0.9,5,1,0.0,0,4,0,-1.0,0.9660377358490566,0.0,0.0,6511.165500000167
1.0,0.0,3.0,19.0,16.0,24.0,0.9,1,0,0.0,0,0,0,-1.0,0.9,0.0,0.0,2510.351399999963
1.0,0.0,3.0,19.0,16.0,24.0,0.9,2,1,0.0,1,0,0,-1.0,0.8709677419354839,0.0,0.0,3260.456399999972
1.0,0.0,3.0,20.0,48.0,32.0,0.1,1,0,0.0,0,0,0,-1.0,0.1,1.0,1.0,3578.834299999959
1.0,0.0,3.0,20.0,48.0,32.0,0.1,2,0,0.0,1,0,0,-1.0,0.07692307692307693,1.0,1.0,4112.242300000016
1.0,0.0,3.0,20.0,48.0,32.0,0.1,3,0,0.0,2,0,0,-1.0,0.058823529411764705,1.0,1.0,4612.545500000028
1.0,0.0,3.0,20.0,48.0,32.0,0.1,4,1,1.0,3,0,0,-1.0,0.04477611940298507,1.0,1.0,10813.413499999997
1.0,0.0,3.0,21.0,24.0,16.0,0.5,1,0,0.0,0,0,0,-1.0,0.5,1.0,1.0,2427.006400000048
1.0,0.0,3.0,21.0,24.0,16.0,0.5,2,0,0.0,1,0,0,-1.0,0.42857142857142855,1.0,1.0,2927.0764000000813
1.0,0.0,3.0,21.0,24.0,16.0,0.5,3,0,0.0,2,0,0,-1.0,0.36,1.0,1.0,3660.512400000119
1.0,0.0,3.0,21.0,24.0,16.0,0.5,4,0,0.0,3,0,0,-1.0,0.2967032967032967,1.0,1.0,4160.582400000118
1.0,0.0,3.0,21.0,24.0,16.0,0.5,5,0,0.0,4,0,0,-1.0,0.2403560830860534,1.0,1.0,4660.652400000009
1.0,0.0,3.0,21.0,24.0,16.0,0.5,6,0,1.0,5,0,0,-1.0,0.19179163378058406,1.0,1.0,5160.722400000042
1.0,0.0,3.0,21.0,24.0,16.0,0.5,7,1,1.0,5,1,0,-1.0,0.24035608308605344,1.0,1.0,12078.357399999963
1.0,0.0,3.0,22.0,64.0,96.0,0.1,2,1,0.0,0,0,0,-1.0,0.1,0.0,1.0,4864.014200000045
1.0,0.0,3.0,23.0,64.0,96.0,0.9,2,1,0.0,0,0,0,-1.0,0.9,0.0,0.0,4597.539000000033
1.0,0.0,3.0,24.0,16.0,24.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,0.0,0.0,3048.7600999999604
1.0,0.0,3.0,24.0,16.0,24.0,0.5,2,0,1.0,0,1,0,-1.0,0.5714285714285714,0.0,0.0,3548.8301000000056
1.0,0.0,3.0,24.0,16.0,24.0,0.5,3,0,1.0,0,2,0,-1.0,0.64,0.0,0.0,4115.576099999993
1.0,0.0,3.0,24.0,16.0,24.0,0.5,4,0,1.0,0,3,0,-1.0,0.7032967032967032,0.0,0.0,4615.6460999999545
1.0,0.0,3.0,24.0,16.0,24.0,0.5,5,0,1.0,0,4,0,-1.0,0.7596439169139465,0.0,0.0,5599.117099999945
1.0,0.0,3.0,24.0,16.0,24.0,0.5,6,0,0.0,0,5,0,-1.0,0.8082083662194158,0.0,0.0,6432.5670999999975
1.0,0.0,3.0,24.0,16.0,24.0,0.5,7,0,0.0,1,5,0,-1.0,0.7596439169139465,0.0,0.0,7065.9891000000325
1.0,0.0,3.0,24.0,16.0,24.0,0.5,8,0,0.0,2,5,0,-1.0,0.7032967032967032,0.0,0.0,7766.087100000059
1.0,0.0,3.0,24.0,16.0,24.0,0.5,9,0,0.0,3,5,0,-1.0,0.6399999999999999,0.0,0.0,8366.171100000054
1.0,0.0,3.0,24.0,16.0,24.0,0.5,10,0,1.0,4,5,0,-1.0,0.5714285714285713,0.0,0.0,8866.241100000072
1.0,0.0,3.0,24.0,16.0,24.0,0.5,11,0,1.0,4,6,0,-1.0,0.6399999999999999,0.0,0.0,9366.311100000046
1.0,0.0,3.0,24.0,16.0,24.0,0.5,12,0,1.0,4,7,0,-1.0,0.7032967032967032,0.0,0.0,9866.58910000011
1.0,0.0,3.0,24.0,16.0,24.0,0.5,13,0,0.0,4,8,0,-1.0,0.7596439169139465,0.0,0.0,10366.737100000068
1.0,0.0,3.0,24.0,16.0,24.0,0.5,14,0,0.0,5,8,0,-1.0,0.7032967032967032,0.0,0.0,10966.821100000107
1.0,0.0,3.0,24.0,16.0,24.0,0.5,15,0,1.0,6,8,0,-1.0,0.6399999999999999,0.0,0.0,11583.57410000002
1.0,0.0,3.0,24.0,16.0,24.0,0.5,16,0,1.0,6,9,0,-1.0,0.7032967032967032,0.0,0.0,12083.644099999972
1.0,0.0,3.0,24.0,16.0,24.0,0.5,17,0,1.0,6,10,0,-1.0,0.7596439169139465,0.0,0.0,12583.71409999999
1.0,0.0,3.0,24.0,16.0,24.0,0.5,18,0,0.0,6,11,0,-1.0,0.8082083662194158,0.0,0.0,13083.784099999995
1.0,0.0,3.0,24.0,16.0,24.0,0.5,19,0,0.0,7,11,0,-1.0,0.7596439169139465,0.0,0.0,13583.854099999993
1.0,0.0,3.0,24.0,16.0,24.0,0.5,20,1,0.0,8,11,0,-1.0,0.7032967032967032,0.0,0.0,16517.598099999926
1.0,0.0,3.0,25.0,12.0,8.0,0.3,1,0,1.0,0,0,0,-1.0,0.3,1.0,1.0,4444.1896999997725
1.0,0.0,3.0,25.0,12.0,8.0,0.3,2,0,1.0,0,1,0,-1.0,0.36363636363636365,1.0,1.0,4944.259699999866
1.0,0.0,3.0,25.0,12.0,8.0,0.3,3,0,1.0,0,2,0,-1.0,0.43243243243243246,1.0,1.0,5444.329699999722
1.0,0.0,3.0,25.0,12.0,8.0,0.3,4,0,1.0,0,3,0,-1.0,0.5039370078740157,1.0,1.0,6027.744699999763
1.0,0.0,3.0,25.0,12.0,8.0,0.3,5,0,1.0,0,4,0,-1.0,0.5752808988764044,1.0,1.0,6594.490699999833
1.0,0.0,3.0,25.0,12.0,8.0,0.3,6,0,1.0,0,5,0,-1.0,0.643620364550597,1.0,1.0,7144.567699999909
1.0,0.0,3.0,25.0,12.0,8.0,0.3,7,0,0.0,0,6,0,-1.0,0.7065723650163876,1.0,1.0,7694.644699999984
1.0,0.0,3.0,25.0,12.0,8.0,0.3,8,0,0.0,1,6,0,-1.0,0.6436203645505969,1.0,1.0,8344.735699999956
1.0,0.0,3.0,25.0,12.0,8.0,0.3,9,0,0.0,2,6,0,-1.0,0.5752808988764043,1.0,1.0,8894.812699999842
1.0,0.0,3.0,25.0,12.0,8.0,0.3,10,0,0.0,3,6,0,-1.0,0.5039370078740156,1.0,1.0,9394.882699999936
1.0,0.0,3.0,25.0,12.0,8.0,0.3,11,0,1.0,4,6,0,-1.0,0.4324324324324323,1.0,1.0,9961.628700000003
1.0,0.0,3.0,25.0,12.0,8.0,0.3,12,0,1.0,4,7,0,-1.0,0.5039370078740156,1.0,1.0,10528.374700000075
1.0,0.0,3.0,25.0,12.0,8.0,0.3,13,0,0.0,4,8,0,-1.0,0.5752808988764043,1.0,1.0,11331.820500000063
1.0,0.0,3.0,25.0,12.0,8.0,0.3,14,0,0.0,5,8,0,-1.0,0.5039370078740156,1.0,1.0,12015.249500000093
1.0,0.0,3.0,25.0,12.0,8.0,0.3,15,0,0.0,6,8,0,-1.0,0.4324324324324323,1.0,1.0,12515.592300000075
1.0,0.0,3.0,25.0,12.0,8.0,0.3,16,0,0.0,7,8,0,-1.0,0.3636363636363635,1.0,1.0,13084.005200000154
1.0,0.0,3.0,25.0,12.0,8.0,0.3,17,0,1.0,8,8,0,-1.0,0.2999999999999999,1.0,1.0,13617.413200000163
1.0,0.0,3.0,25.0,12.0,8.0,0.3,18,1,1.0,8,9,0,-1.0,0.36363636363636354,1.0,1.0,14667.560199999883
1.0,0.0,3.0,26.0,64.0,96.0,0.7,2,1,0.0,0,0,0,-1.0,0.7,0.0,0.0,12898.725199999912
1.0,0.0,3.0,27.0,48.0,32.0,0.9,1,0,1.0,0,0,0,-1.0,0.9,0.0,0.0,3977.4412000001375
1.0,0.0,3.0,27.0,48.0,32.0,0.9,2,0,1.0,0,1,0,-1.0,0.9230769230769231,0.0,0.0,4544.187200000109
1.0,0.0,3.0,27.0,48.0,32.0,0.9,3,0,1.0,0,2,0,-1.0,0.9411764705882353,0.0,0.0,5044.257199999942
1.0,0.0,3.0,27.0,48.0,32.0,0.9,4,1,0.0,0,3,0,-1.0,0.9552238805970149,0.0,0.0,6127.742200000028
1.0,0.0,3.0,28.0,12.0,8.0,0.7,1,0,0.0,0,0,0,-1.0,0.7,0.0,0.0,1760.2463999999218
1.0,0.0,3.0,28.0,12.0,8.0,0.7,2,1,0.0,1,0,0,-1.0,0.6363636363636362,0.0,0.0,2693.710399999864
1.0,0.0,3.0,29.0,4.0,6.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,1.0,1.0,2013.6151999998374
1.0,0.0,3.0,29.0,4.0,6.0,0.5,2,0,1.0,0,1,0,-1.0,0.5714285714285714,1.0,1.0,2797.0581999998303
1.0,0.0,3.0,29.0,4.0,6.0,0.5,3,0,1.0,0,2,0,-1.0,0.64,1.0,1.0,3330.755499999946
1.0,0.0,3.0,29.0,4.0,6.0,0.5,4,0,1.0,0,3,0,-1.0,0.7032967032967032,1.0,1.0,3964.1774999997333
1.0,0.0,3.0,29.0,4.0,6.0,0.5,5,0,1.0,0,4,0,-1.0,0.7596439169139465,1.0,1.0,4464.247499999803
1.0,0.0,3.0,29.0,4.0,6.0,0.5,6,0,0.0,0,5,0,-1.0,0.8082083662194158,1.0,1.0,5264.359499999819
1.0,0.0,3.0,29.0,4.0,6.0,0.5,7,0,0.0,1,5,0,-1.0,0.7596439169139465,1.0,1.0,5764.429499999746
1.0,0.0,3.0,29.0,4.0,6.0,0.5,8,0,0.0,2,5,0,-1.0,0.7032967032967032,1.0,1.0,6264.4994999997425
1.0,0.0,3.0,29.0,4.0,6.0,0.5,9,0,0.0,3,5,0,-1.0,0.6399999999999999,1.0,1.0,6764.569499999837
1.0,0.0,3.0,29.0,4.0,6.0,0.5,10,0,0.0,4,5,0,-1.0,0.5714285714285713,1.0,1.0,7331.315499999906
1.0,0.0,3.0,29.0,4.0,6.0,0.5,11,0,1.0,5,5,0,-1.0,0.4999999999999999,1.0,1.0,7831.385499999809
